"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4TsmezEQVSZNNPv5RJ65Ov","Pon de Replay","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:4FyGpObwABjn0o8Tdp7AZz","Music Of The Sun","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2005-08-29","https://i.scdn.co/image/ab67616d0000b273b21609e1a2d7c1b7ba8efae2","1","1","246960","https://p.scdn.co/mp3-preview/2fe872fe20ce8beb348d84183024a3a0e623190a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:30cSNer6TV8x2utjULVeQ5","SOS","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:2JdjS6jjOml7nt7Yjo0nnh","A Girl Like Me","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2006-04-10","https://i.scdn.co/image/ab67616d0000b273d744a51e193d52170070062b","1","1","238920","https://p.scdn.co/mp3-preview/1bbdd82d6924371cedd783abed5309b2b8ee7642?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:49FYlytm3dAAraYgpoJZux","Umbrella","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Rihanna, JAY-Z","spotify:album:3JSWZWeTHF4HDGt5Eozdy7","Good Girl Gone Bad: Reloaded","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2008-06-02","https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98","1","1","275986","https://p.scdn.co/mp3-preview/d2f6c09abf795c6842cab7e60310cd7cd10898c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:2VOomzT6VavJOGBeySqaMc","Disturbia","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:3JSWZWeTHF4HDGt5Eozdy7","Good Girl Gone Bad: Reloaded","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2008-06-02","https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98","1","13","238626","https://p.scdn.co/mp3-preview/e26d0066f70792d7885c2c5769d657857d540d81?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:60jzFy6Nn4M0iD1d94oteF","Rude Boy","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:7uGmyYwDFJbSc1xs4hkEs2","Rated R","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2009-11-20","https://i.scdn.co/image/ab67616d0000b273ab647295c0c97446c1f1a3b5","1","8","222920","https://p.scdn.co/mp3-preview/8b525e85aa86ddefb53535ba7d474631a9172adb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:6jAsmDJI8iPhGWtS27kZ67","Only Girl (In The World)","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:35dJsQDEr549O5DTFUy3uM","Loud","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2010-11-15","https://i.scdn.co/image/ab67616d0000b2731c8ca4907c9f187456fe3f2c","1","5","235520","https://p.scdn.co/mp3-preview/0d0ecee37688978768601756bf37870a58800f3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:6qn9YLKt13AGvpq9jfO8py","We Found Love","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:7CajNmpbOovFoOoasH2HaY","Rihanna, Calvin Harris","spotify:album:2g1EakEaW7fPTZC6vBmBCn","Talk That Talk","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2011-11-18","https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46","1","3","215226","https://p.scdn.co/mp3-preview/f3661004fd1abe16acd3fbe668795f27b97c962a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:7Kt59L2ZZGtOnIhvMwzG6f","Diamonds","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:4eddbruVtOqw8khwxSH6H2","Unapologetic (Deluxe)","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2012-12-11","https://i.scdn.co/image/ab67616d0000b2730e6cedee56e37a9a65f2164d","1","2","225146","https://p.scdn.co/mp3-preview/193f442c21c36a3f76e5e197e8ec28438b6a560e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:1Tt4sE4pXi57mTD1GCzsqm","Needed Me","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:3Q149ZH46Z0f3oDR7vlDYV","ANTI","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2016-01-28","https://i.scdn.co/image/ab67616d0000b27333de8537b313380d4f4c3ca6","1","7","191600","","true","1","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:1XrrzhGLErbkiwH5v3xww9","Higher","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:3Q149ZH46Z0f3oDR7vlDYV","ANTI","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2016-01-28","https://i.scdn.co/image/ab67616d0000b27333de8537b313380d4f4c3ca6","1","12","120626","","true","0","spotify:user:thrillist-ent","2017-08-15T22:25:31Z"
"spotify:track:0gLQ6jhJsyYfl7PrD1RZ7X","Vision of Love","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:5SwNGsGw1I8H361DKiYnnn","Mariah Carey","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1990-06-12","https://i.scdn.co/image/ab67616d0000b2735084c69ed3f70e8fb139e1ea","1","1","209293","https://p.scdn.co/mp3-preview/6999f7a6f6de974d12ba31c60476a7a38fac565d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:0cELvuwJW1acISUHYB6suj","Emotions","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:0SHpIbyBLUugMXsl3yNkUz","Emotions","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1991-09-17","https://i.scdn.co/image/ab67616d0000b273cac78df6ec3c73e118a308e0","1","1","248093","https://p.scdn.co/mp3-preview/a633070f13aee1e789efeba97c2215180139ae1b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:4FCb4CUbFCMNRkI6lYc1zI","Hero","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:2NKxb7pk04CuZab5udkGUl","Music Box","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1993-08-04","https://i.scdn.co/image/ab67616d0000b2730f688fa11af022f0210e21cb","1","2","257733","https://p.scdn.co/mp3-preview/cc03494b6954237706d6f2ac7b9ce189014f840a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:1kMOJBmpfWD9fir6st9uqS","Without You","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:2NKxb7pk04CuZab5udkGUl","Music Box","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1993-08-04","https://i.scdn.co/image/ab67616d0000b2730f688fa11af022f0210e21cb","1","7","213666","https://p.scdn.co/mp3-preview/44a2b4866d8409efb403abfeaf2f59811aafaa32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:61ulfFSmmxMhc2wCdmdMkN","Merry Christmas","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1994-11-01","https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f","1","2","241106","https://p.scdn.co/mp3-preview/bbafd15ff484394a0ca106d5fef0a81eeea4ef5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:6xkryXuiZU360Lngd4sx13","Fantasy","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:1ibYM4abQtSVQFQWvDSo4J","Daydream","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1995-09-26","https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c","1","1","243493","https://p.scdn.co/mp3-preview/61fb93f115e330ccf429e98c24f624b12f877fc5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:2aBxt229cbLDOvtL7Xbb9x","Always Be My Baby","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:1ibYM4abQtSVQFQWvDSo4J","Daydream","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1995-09-26","https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c","1","5","258133","https://p.scdn.co/mp3-preview/35f7b744521c0f3076f46b138b3c6d396ba99bfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:5NaOWLOmVjcA3M5spRATN9","Honey","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:7aDBFWp72Pz4NZEtVBANi9","Butterfly","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1997-09-03","https://i.scdn.co/image/ab67616d0000b27398ed501c6a838b2244ebaf75","1","1","299826","https://p.scdn.co/mp3-preview/c02aed5b6527498ce3961dcd449f75972f376140?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:0jsANwwkkHyyeNyuTFq2XO","Heartbreaker (feat. Jay-Z)","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","Mariah Carey, JAY-Z","spotify:album:1iSTXHBhLc9ImaqyvVZGft","Rainbow","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","1999-10-29","https://i.scdn.co/image/ab67616d0000b27376a25340423e6ca8125ed06d","1","1","285706","https://p.scdn.co/mp3-preview/657690fde1e570d2932251981ea2b83350ad3a8b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:3LmvfNUQtglbTrydsdIqFU","We Belong Together","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:43iBTEWECK7hSnE0p6GgNo","The Emancipation of Mimi","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","2005-01-01","https://i.scdn.co/image/ab67616d0000b273768bc8d9f078db929dfcfbd1","1","2","201400","https://p.scdn.co/mp3-preview/8970367253cedc62aa45d2cbfef14527bb079783?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:thrillist-ent","2017-08-15T22:25:57Z"
"spotify:track:0LrwgdLsFaWh9VXIjBRe8t","Changes - 2015 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:6fQElzBNTiEMGdIeY0hy5l","Hunky Dory (2015 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1971-12-17","https://i.scdn.co/image/ab67616d0000b273c657af8d545b4dcf432ace76","1","1","217746","https://p.scdn.co/mp3-preview/ef2d676da4cb7c7468bd9cc198885e20fb22acb2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:3ZE3wv8V3w2T2f7nOCjV0N","Life on Mars? - 2015 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:6fQElzBNTiEMGdIeY0hy5l","Hunky Dory (2015 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1971-12-17","https://i.scdn.co/image/ab67616d0000b273c657af8d545b4dcf432ace76","1","4","235986","https://p.scdn.co/mp3-preview/8ec3a4b322c0df167ad409a668ceaa704fcbd1c0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:6mib3N4E8PZHAGQ3xy7bho","Moonage Daydream - 2012 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:48D1hRORqJq52qsnUYZX56","The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1972-06-06","https://i.scdn.co/image/ab67616d0000b273c41f4e1133b0e6c5fcf58680","1","3","279693","https://p.scdn.co/mp3-preview/9013a7bcbc6396bc39c1bcd457f8b130ed8222f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:0Mxo6w8hWMwDN2C0eygceO","Let's Spend the Night Together - 2013 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:3HZKOk1knxrUU3y5ZIOdbz","Aladdin Sane (2013 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1973-04-13","https://i.scdn.co/image/ab67616d0000b2735db6dbaca8678527e643a866","1","8","190751","https://p.scdn.co/mp3-preview/b9fdf8a2355340e24d9a2523788053c88bab13d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:2EC9IJj7g0mN1Q5VrZkiYY","Rebel Rebel - 2016 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:72mfhbEsMtXR6s7v9UhKe3","Diamond Dogs (2016 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1974-05-24","https://i.scdn.co/image/ab67616d0000b273ad22c83a6e1567f8453c32b3","1","6","274746","https://p.scdn.co/mp3-preview/392a6a4c64a5129a088460dc6257c1ef740b54ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:4JRem7xHp2l0kmUvt9zCKu","Golden Years - 2016 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:0MWrKayUshRuT8maG4ZAOU","Station to Station (2016 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1976-01-23","https://i.scdn.co/image/ab67616d0000b2738f3cdfeac0678371b16f601d","1","2","243280","https://p.scdn.co/mp3-preview/9430da69f53cfc3ed63ca0cb0a8e3dee8066d13a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:521DgRQKh2sDXmHilFIkVc","Always Crashing in the Same Car - 1999 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:0Oqi3Mm316FRX5H9mHjF0b","Low (1999 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1977-01-14","https://i.scdn.co/image/ab67616d0000b27397f5848879cbefd4192f69ae","1","5","213733","","false","0","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:5j6ZZwA9BnxZi5Bk0Ng4jB","Heroes - 1999 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:3lFioPGhn7x5Y3H3YbPV83","Heroes (1999 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1977-10-14","https://i.scdn.co/image/ab67616d0000b273b2232f2b7451f332de987d36","1","3","370373","","false","0","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:7LyIoUsiMtelB1I0I4drEF","Modern Love - 1999 Remaster","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:37KYBt1Lzn4eJ4KoCFZcnR","Let's Dance (1999 Remaster)","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","1983-04-14","https://i.scdn.co/image/ab67616d0000b2734b4cc5866bd793ab9caa8bb5","1","1","288466","","false","1","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:42bQZnfDGmejgB5elWY3QA","I Can't Give Everything Away","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","spotify:album:2w1YJXWMIco6EBf0CovvVN","Blackstar","spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy","David Bowie","2016-01-08","https://i.scdn.co/image/ab67616d0000b2734ff4ced89fcfe48079c11b37","1","7","347280","https://p.scdn.co/mp3-preview/4f13028d3000c4ad2ba8d7f42373ffcc2f5111a9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:thrillist-ent","2017-08-15T22:26:15Z"
"spotify:track:0ZFqB9g2FujbmMSrjqsL3j","Ben - Single Version","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:3xo2soey9XEBI5DlmT4KlQ","Ben","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1972-08-04","https://i.scdn.co/image/ab67616d0000b273c0a89f704e5e3358f9440c25","1","1","167386","https://p.scdn.co/mp3-preview/d949562b268853440b9f93d9fec52f9ca4ee1e4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:46eu3SBuFCXWsPT39Yg3tJ","Don't Stop 'Til You Get Enough","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:2ZytN2cY4Zjrr9ukb2rqTP","Off the Wall","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1979-08-10","https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac","1","1","365466","https://p.scdn.co/mp3-preview/bcbf2c53e033e4df303f4a9c90c4eada0a70216f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:78XG7U0UueeC86XpzF9O7f","Get on the Floor","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:2ZytN2cY4Zjrr9ukb2rqTP","Off the Wall","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1979-08-10","https://i.scdn.co/image/ab67616d0000b2737027294551db4fda68b5ddac","1","4","277640","https://p.scdn.co/mp3-preview/52ec50961afe73b9f36bc735ef73748a918f3980?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:2LlQb7Uoj1kKyGhlkBf9aC","Thriller","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:2ANVost0y2y52ema1E9xAZ","Thriller","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1982-11-30","https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97","1","4","357800","https://p.scdn.co/mp3-preview/ce952e03f2bc0daec0a672377e3db6059f8dfa48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:3BovdzfaX4jb5KFQwoPfAw","Beat It","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:2ANVost0y2y52ema1E9xAZ","Thriller","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1982-11-30","https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97","1","5","258399","https://p.scdn.co/mp3-preview/0c5daa956ae12cb073d20340a60501c4b8351152?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:7J1uxwnxfQLu4APicE5Rnj","Billie Jean","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:2ANVost0y2y52ema1E9xAZ","Thriller","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1982-11-30","https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97","1","6","294226","https://p.scdn.co/mp3-preview/14a1ddedf05a15ad0ac11ce28b40ea1a15fabd20?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:76HKOVWqsEg26SECtmw7Rz","The Way You Make Me Feel - 2012 Remaster","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:3Us57CjssWnHjTUIXBuIeH","Bad (Remastered)","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1987-08-31","https://i.scdn.co/image/ab67616d0000b27362e97ae5072de10850578af5","1","2","298120","https://p.scdn.co/mp3-preview/93f122101d44b96287fa0dea98f1b0f133a413b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:5T7ywazdGIydr6JCW6t02j","Smooth Criminal - 2012 Remaster","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:3Us57CjssWnHjTUIXBuIeH","Bad (Remastered)","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1987-08-31","https://i.scdn.co/image/ab67616d0000b27362e97ae5072de10850578af5","1","10","257760","https://p.scdn.co/mp3-preview/8dcbe2702477ac98c7c711cbafcac43e10063949?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:3c7Ctlw9MKlIQPxRH3fOTt","Man in the Mirror - 2012 Remaster","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:3Us57CjssWnHjTUIXBuIeH","Bad (Remastered)","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1987-08-31","https://i.scdn.co/image/ab67616d0000b27362e97ae5072de10850578af5","1","7","318680","https://p.scdn.co/mp3-preview/9b6d9730b531defe7f54062497657293e67690fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:7EsjkelQuoUlJXEw7SeVV4","Black or White","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","spotify:album:0oX4SealMgNXrvRDhqqOKg","Dangerous","spotify:artist:3fMbdgg4jU18AjLCKBhRSm","Michael Jackson","1991-11-13","https://i.scdn.co/image/ab67616d0000b2733b9f8b18cc685e1502128aa8","1","8","254933","https://p.scdn.co/mp3-preview/15e896ad27f47d7f63438f5e25ef8cf403d95dcd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:thrillist-ent","2017-08-15T22:26:31Z"
"spotify:track:4yrM5BVyJzy5Ed4GPO6e8j","I Wanna Be Your Lover","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:6k7RVZ7bSL9ryReb8RLYRI","Prince","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","1979-10-19","https://i.scdn.co/image/ab67616d0000b273039b95b846d039d78a2ca6a1","1","1","347666","https://p.scdn.co/mp3-preview/8215394e91ff470f57564c37763951e8e8923a44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:thrillist-ent","2017-08-15T22:26:47Z"
"spotify:track:0xLusQmpL2MWGajcw0YyXQ","Dirty Mind","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:3Cijd5OjHeWBm97DsPHpgs","Dirty Mind","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","1980-10-08","https://i.scdn.co/image/ab67616d0000b2734e78b380a43447ebdedf833d","1","1","254866","https://p.scdn.co/mp3-preview/4714716a8d2c0aba6260710c55f8c5a16f30b419?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","spotify:user:thrillist-ent","2017-08-15T22:26:47Z"
"spotify:track:621BmKwXCNiTBfmeJtxoD8","Do Me, Baby","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:68qpubhEKJPAKgWarrqfoA","Controversy","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","1981-10-14","https://i.scdn.co/image/ab67616d0000b273a82027e8ed24c2b16b91adac","1","3","463840","https://p.scdn.co/mp3-preview/c692690d8128acce97f1386c673863cd7a9270b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:thrillist-ent","2017-08-15T22:26:47Z"
"spotify:track:4iozhXt27eMl39W5z7R8H6","Little Red Corvette","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:3U1ht9EdWEI9nMvaqdQI67","1999","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","1982-10-27","https://i.scdn.co/image/ab67616d0000b2734117e531f63855d072059d6e","1","2","296906","https://p.scdn.co/mp3-preview/91b103aa0668136885defd6b3caed00b5aa9993d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","spotify:user:thrillist-ent","2017-08-15T22:26:47Z"
"spotify:track:6hazdpTPlt5W2BTCGYKBoj","Delirious","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:3U1ht9EdWEI9nMvaqdQI67","1999","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","1982-10-27","https://i.scdn.co/image/ab67616d0000b2734117e531f63855d072059d6e","1","3","240800","https://p.scdn.co/mp3-preview/8d0141e2f1a292cd24edf6baa0b695bba61a168f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:thrillist-ent","2017-08-15T22:26:47Z"
"spotify:track:0QeI79sp1vS8L3JgpEO7mD","Let's Go Crazy","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:7nXJ5k4XgRj5OLg9m8V3zc","Purple Rain","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","1984-06-25","https://i.scdn.co/image/ab67616d0000b273d52bfb90ee8dfeda8378b99b","1","1","280000","https://p.scdn.co/mp3-preview/85dd430202f409d4e960e9169cfdddd38fe46ade?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","spotify:user:thrillist-ent","2017-08-15T22:26:47Z"
