"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7demHL0GXA6YmTNqw3Btz8","Yakety Yak","spotify:artist:3QZKZBEmr54lAVI5XvmjnM","The Coasters","spotify:album:2Yvat4w8j7hrJ1JVUz0wAw","Rhino Hi-Five: The Coasters","spotify:artist:3QZKZBEmr54lAVI5XvmjnM","The Coasters","2005-12-20","https://i.scdn.co/image/ab67616d0000b27363a11b8024abf7fec271074d","1","1","113040","https://p.scdn.co/mp3-preview/979ed69d82eee4eb979a1d6644becaf9727a1e61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2UNfMwF1yY6wSKQUIOOjFh","The Streak","spotify:artist:7MpUvihmfilIxyN20kXwQj","Ray Stevens","spotify:album:0QtzjdxO5CAi9NqpiusEMh","Greatest Hits - Original Recordings","spotify:artist:7MpUvihmfilIxyN20kXwQj","Ray Stevens","2014-04-22","https://i.scdn.co/image/ab67616d0000b27379aa4a188b31512f718c580b","1","9","197733","https://p.scdn.co/mp3-preview/dde4e64447cb6fb34d3ee891897dc313e14e37c2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7qFg0joTjCiYOvzrt9nNtg","Bad, Bad Leroy Brown","spotify:artist:1R6Hx1tJ2VOUyodEpC12xM","Jim Croce","spotify:album:5M1LRjo6pwaxEBuu7Dbvjb","Photographs & Memories: His Greatest Hits","spotify:artist:1R6Hx1tJ2VOUyodEpC12xM","Jim Croce","1974-01-01","https://i.scdn.co/image/ab67616d0000b27397e92e26bae020503bdff4fb","1","1","180506","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5jQI0mj9xWX6m8TymhzWll","Old Time Rock And Roll - Remastered","spotify:artist:485uL27bPomh29R4JmQehQ","Bob Seger","spotify:album:5HLuIHrmhJ64gTWAFgNj9Z","Ultimate Hits: Rock And Roll Never Forgets","spotify:artist:485uL27bPomh29R4JmQehQ","Bob Seger","2011-11-21","https://i.scdn.co/image/ab67616d0000b273de13fd8d22d886e0b355c1ad","1","1","195253","https://p.scdn.co/mp3-preview/5befca708cdfd9264063025488615cf25ff394ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:4Hbe0lRKsXtDZ2wQIovz7I","Johnny B. Goode","spotify:artist:293zczrfYafIItmnmM3coR","Chuck Berry","spotify:album:0FsgY3FpzFvMe45MV292nM","Berry Is On Top","spotify:artist:293zczrfYafIItmnmM3coR","Chuck Berry","1959-01-01","https://i.scdn.co/image/ab67616d0000b273678a26a96df9b26f57525ce7","1","6","161560","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2XBsQSZqHPPAtZpRG6TvIm","(We're Gonna) Rock Around The Clock - Single Version","spotify:artist:3MFp4cYuYtTZe3d3xkLLbr","Bill Haley & His Comets","spotify:album:2cQfqHE8kKfxjh7r8FGqwr","From The Original Master Tapes","spotify:artist:3MFp4cYuYtTZe3d3xkLLbr","Bill Haley & His Comets","1985-01-01","https://i.scdn.co/image/ab67616d0000b27390b2b87d914c04f797f4098b","1","1","132026","https://p.scdn.co/mp3-preview/83686b6abe7816ed43d6d356b1a9542148e59ae7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:3emUseXrDPfMFRsrIGM38c","Do You Love Me - Mono","spotify:artist:2ugPdplEWBmyU6EcIzlcY1","The Contours","spotify:album:251tQgRLA7ihbRb5uq5Lnh","16 #1 Hits From The Early 1960's","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1982-01-01","https://i.scdn.co/image/ab67616d0000b273540bb06fbf788a753f262316","1","3","172240","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6iyQO1taeQnGA7XeKTev8Z","Pony Time","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","spotify:album:3yNpFn1Df4jfDEtF05xjfr","Snapshot: Chubby Checker","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","2014-09-30","https://i.scdn.co/image/ab67616d0000b2737c9f4dabb43413b0da996860","1","4","144588","https://p.scdn.co/mp3-preview/f12f65d2ee3eefe7e88f0a3f6de2226d03394690?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0q9KuZKLyaMuum6C8qJGPJ","The Fly","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","spotify:album:36tc0l1brbD9CCaUDrvqVi","Chubby Checker Classics","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","1962-01-01","https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505","1","17","143146","https://p.scdn.co/mp3-preview/48ffe67ccaab5d01860d6534b2a88a219183155a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:64Ny7djQ6rNJspquof2KoX","Hound Dog","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:0C3t1htEDTFKcg7F2rNbek","Elvis' Golden Records","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1958-03-21","https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76","1","1","136026","https://p.scdn.co/mp3-preview/97f464a15562464cdfaa577c3a38ecd9ccdb9884?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:47gmoUrZV3w20JAnQOZMcO","Blue Suede Shoes","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:7GXP5OhYyPVLmcVfO9Iqin","Elvis Presley","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1956-03-23","https://i.scdn.co/image/ab67616d0000b273f45cec7e72b9dec993c18872","1","1","119200","https://p.scdn.co/mp3-preview/cd57814726943052ca66e279a3fe23cf9cbfbd93?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6DSvUZQdqtNfkJI4cAiUsM","The Twist","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","spotify:album:36tc0l1brbD9CCaUDrvqVi","Chubby Checker Classics","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","1962-01-01","https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505","1","3","158866","https://p.scdn.co/mp3-preview/80e7c4e5789cf266eadf3313c77d15469ba5223c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:inathan007","2020-07-23T23:04:31Z"
"spotify:track:0INUNNYfsp4qr6kJdY46mY","Travelin' Band","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1970-07-25","https://i.scdn.co/image/ab67616d0000b27361834aa14b97a7d9c693134f","1","3","127493","https://p.scdn.co/mp3-preview/bedef64abb841fef9bf5ebad690813c189069dac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:3xTnevnJ3HcnAZmdN5b7aS","Let's Twist Again","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","spotify:album:36tc0l1brbD9CCaUDrvqVi","Chubby Checker Classics","spotify:artist:7qQJQ3YtcGlqaLg5tcypN2","Chubby Checker","1962-01-01","https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505","1","4","143613","https://p.scdn.co/mp3-preview/0a1638602dfc4527bbf31da64eec6845df5d7bb2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:inathan007","2020-07-23T23:05:34Z"
"spotify:track:6mv76kovZyVB0UHbqUsee0","Proud Mary","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:04CGA9H5xjYGnGMB8cLYRv","Bayou Country (40th Anniversary Edition)","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1969-01-05","https://i.scdn.co/image/ab67616d0000b273113d86033e9152d81b388c97","1","6","187213","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2gE95JskwQ1pCACTpGe1Db","Down On The Corner","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:31q47gQszFt0CddSyMksgO","Willy And The Poor Boys","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1969-11-02","https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5","1","1","166280","https://p.scdn.co/mp3-preview/d28a1bdbb585b091de306c26bed579ef8ff5dcac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:36gPq8WG7tDxrblyGVUCiT","Up Around The Bend","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1970-07-25","https://i.scdn.co/image/ab67616d0000b27361834aa14b97a7d9c693134f","1","7","161466","https://p.scdn.co/mp3-preview/aa824a54bea81452346a1d52ab69b731b4157cbd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:3RTUfvRgq3pYTf7XY0FIcS","Lookin' Out My Back Door","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:4GLxEXWI3JiRKp6H7bfTIK","Cosmo's Factory","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1970-07-25","https://i.scdn.co/image/ab67616d0000b27361834aa14b97a7d9c693134f","1","5","152453","https://p.scdn.co/mp3-preview/2fba696313a6601332a4b6e80b8e6ca11fd2c4b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:inathan007","2020-07-23T23:06:30Z"
"spotify:track:6LR5yuN6XStHDZiusCxqYe","Dead Ringer for Love (with Cher)","spotify:artist:7dnB1wSxbYa8CejeVg98hz, spotify:artist:72OaDtakiy6yFqkt4TsiFt","Meat Loaf, Cher","spotify:album:2Y9CaNn1xUX2EJWIiBG45i","Dead Ringer","spotify:artist:7dnB1wSxbYa8CejeVg98hz","Meat Loaf","1981-09-04","https://i.scdn.co/image/ab67616d0000b2737d23b4e1aaacbe22e6d51b9b","1","7","260693","https://p.scdn.co/mp3-preview/18bfd82c48bb6a24a2b26e9389e98121fe97aa06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7zMUCLm1TN9o9JlLISztxO","Burning Love","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:3gpHiNAmT5oXVxe6ewTGuN","Elvis (Fool)","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1973-07-16","https://i.scdn.co/image/ab67616d0000b273524e9e45a2e0067b8189a92e","1","13","170293","https://p.scdn.co/mp3-preview/8120be95b750b8783840768f7d458ba8a4a972fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5ueyLj6e6oVaTY0KQ6yLaA","All Shook Up","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:0C3t1htEDTFKcg7F2rNbek","Elvis' Golden Records","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1958-03-21","https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76","1","3","117080","https://p.scdn.co/mp3-preview/8a379079e4bd03c72cc847ec1ea58f0a332d16ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2vXk7PcNLLXsdnVaoMxzTj","Tutti Frutti","spotify:artist:4xls23Ye9WR9yy3yYMpAMm","Little Richard","spotify:album:6WrwHm2bOjKxHvQ04bfcDD","The Georgia Peach","spotify:artist:4xls23Ye9WR9yy3yYMpAMm","Little Richard","1991-01-01","https://i.scdn.co/image/ab67616d0000b273f8318481ba909826d3f02681","1","1","143426","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:230q1mJQcafr2H7Nzagby3","Oh Boy!","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","spotify:album:5ze9zPm8ca6okjS76srJtz","Not Fade Away: The Complete Studio Recordings And More","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","2009-01-01","https://i.scdn.co/image/ab67616d0000b27301d94bdbd4ab6ea730db616e","3","13","127680","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6458eb7APp3AGe2s7LfeDM","Rave On","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","spotify:album:0Jvjvx0vg2fE2kDXF6UP7X","Buddy Holly","spotify:artist:3wYyutjgII8LJVVOLrGI0D","Buddy Holly","1958-01-01","https://i.scdn.co/image/ab67616d0000b273a9a83a7e04d620c9eb93bde1","1","11","111093","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:1s1kY9duH0g4jKHrxxjTkX","Good Golly Miss Molly","spotify:artist:4xls23Ye9WR9yy3yYMpAMm","Little Richard","spotify:album:6WrwHm2bOjKxHvQ04bfcDD","The Georgia Peach","spotify:artist:4xls23Ye9WR9yy3yYMpAMm","Little Richard","1991-01-01","https://i.scdn.co/image/ab67616d0000b273f8318481ba909826d3f02681","1","20","129133","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0rTkE0FmT4zT2xL6GXwosU","I Got You (I Feel Good)","spotify:artist:32r72WOqqRO1DtSznId7Lr","James Brown & The Famous Flames","spotify:album:2VM5yuYcvftfvYvJC0RwwW","I Got You (I Feel Good)","spotify:artist:32r72WOqqRO1DtSznId7Lr","James Brown & The Famous Flames","1966-01-01","https://i.scdn.co/image/ab67616d0000b273f621bb97c48394f01c68cc52","1","1","165800","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:533NW3XHuW3MjO4vLqY2iV","Reet Petite","spotify:artist:4VnomLtKTm9Ahe1tZfmZju","Jackie Wilson","spotify:album:1NXxURGbIYbunQfXmChHAl","The Ultimate Jackie Wilson","spotify:artist:4VnomLtKTm9Ahe1tZfmZju","Jackie Wilson","2006","https://i.scdn.co/image/ab67616d0000b27338266f9d67ff7283d886918b","1","3","162093","https://p.scdn.co/mp3-preview/91d2b686a541fb31e7c0fcf11fad61948b36ef6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:4FjkmQ9JYaIeh1NxeLEO80","(Let Me Be Your) Teddy Bear","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:0QVoYzGd1p8Z3ohEaM0lsc","Elvis 30 #1 Hits","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","2002-09-24","https://i.scdn.co/image/ab67616d0000b273a0b8a1ce10fddbba6879262e","1","7","106626","https://p.scdn.co/mp3-preview/8835c3cee8f851ab36813c7a7e715c21e86731ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:1H5IfYyIIAlgDX8zguUzns","Suspicious Minds","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:3ekkFrfotMsEAKc5g71GHk","From Elvis in Memphis","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1969-06-17","https://i.scdn.co/image/ab67616d0000b273fdc0aa7765f3197ac9179ec7","1","13","261279","https://p.scdn.co/mp3-preview/7a298f247198d8736393e166cb9f9e32227f1886?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:01u6AEzGbGbQyYVdxajxqk","Don't Be Cruel","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:0C3t1htEDTFKcg7F2rNbek","Elvis' Golden Records","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1958-03-21","https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76","1","8","122893","https://p.scdn.co/mp3-preview/7a3c50df53ab91b8664abf39de5fea813e55c3b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6xNwKNYZcvgV3XTIwsgNio","Heartbreak Hotel","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:0C3t1htEDTFKcg7F2rNbek","Elvis' Golden Records","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1958-03-21","https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76","1","4","127560","https://p.scdn.co/mp3-preview/f57b3ba45451dabdf48d825a21880525a1c06b30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:47y8hRlWLEJ4VafE6LMjEZ","A Little Less Conversation","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:3X3rFfVKCW58sKMO0UXkwO","The Essential Elvis Presley","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","2007","https://i.scdn.co/image/ab67616d0000b2738194c9102e2703a6620d3c95","2","6","132013","https://p.scdn.co/mp3-preview/eb47d936fa4e867b49614fe9f76126918af85849?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:inathan007","2020-08-02T04:44:41Z"
"spotify:track:624w8FTIEDKBO954yWKU2H","Bossa Nova Baby - Viva Mix","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:4RaW2vsKwtP8AxXVAgZyZN","Bossa Nova Baby: The Ultimate Elvis Presley Party Album","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","2014-06-04","https://i.scdn.co/image/ab67616d0000b2734fc1e9da4177b13472564a79","1","1","185413","https://p.scdn.co/mp3-preview/c01b821eb091fae730f9d6d810c09611e2bb57b4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:65ndJdPZmiV8egz8h3kPuf","Rock-A-Hula Baby","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","spotify:album:7xe8VI48TxUpU1IIo0RfGi","Blue Hawaii","spotify:artist:43ZHCT0cAZBISjO8DG9PnE","Elvis Presley","1961-10-20","https://i.scdn.co/image/ab67616d0000b273f96cefb0197694ad440c3314","1","6","119893","https://p.scdn.co/mp3-preview/8681aacf4ff0bec3ac76320b9f25cf6444755314?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2SknHmwY6GiOv6aK7YRahd","Rock This Town","spotify:artist:2ibPkysx2PXqWLmxFD7jSg","Stray Cats","spotify:album:65PptxxbOFNvpAK9oBeVV1","Built For Speed","spotify:artist:2ibPkysx2PXqWLmxFD7jSg","Stray Cats","1982-01-01","https://i.scdn.co/image/ab67616d0000b2730f0eaeec37464b0f03dc53a9","1","1","207000","https://p.scdn.co/mp3-preview/5f57bb83b63a425b586a729215fa0db0fb7891a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6WCeFNVAXUtNczb7lqLiZU","Crocodile Rock","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","spotify:album:1reJ8DttK5EGwdyf7y9FBR","Don't Shoot Me I'm Only The Piano Player","spotify:artist:3PhoLpVuITZKcymswpck5b","Elton John","1973-01-22","https://i.scdn.co/image/ab67616d0000b273f67fbf0d465cca2b3e25af96","1","9","235440","https://p.scdn.co/mp3-preview/7521d0e06ad14c26b2e6907986f9ab1653a7436d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7yzbimr8WVyAtBX3Eg6UL9","Hallelujah","spotify:artist:5l8VQNuIg0turYE1VtM9zV","Leonard Cohen","spotify:album:6I58qJMqZHhb8jtNT3CuJB","Various Positions","spotify:artist:5l8VQNuIg0turYE1VtM9zV","Leonard Cohen","1984-12-11","https://i.scdn.co/image/ab67616d0000b2738c56267153920f9c0df36c5b","1","5","277160","https://p.scdn.co/mp3-preview/d26172635462cd43756f9a7bd30c1e0f68334954?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:0VNzEY1G4GLqcNx5qaaTl6","Vincent","spotify:artist:1gRNBaI4yn6wCCTvRhGWh8","Don McLean","spotify:album:10jsW2NYd9blCrDITMh2zS","American Pie","spotify:artist:1gRNBaI4yn6wCCTvRhGWh8","Don McLean","1971","https://i.scdn.co/image/ab67616d0000b2730085dd4362653ef4c54ebbeb","1","3","243493","https://p.scdn.co/mp3-preview/3a5da5c8607ddad580eaeb35c83f0e5da8205770?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:5mnvqisoDJilY0uCEdT8rG","Danny's Song","spotify:artist:7emRV8AluG3d4e5T0DZiK9","Loggins & Messina","spotify:album:1EtuN2j0AKVwsiqrddMtco","Sittin' In","spotify:artist:7emRV8AluG3d4e5T0DZiK9","Loggins & Messina","1972","https://i.scdn.co/image/ab67616d0000b273f9c424c0f5733f74a9713c4a","1","2","255773","https://p.scdn.co/mp3-preview/5ab228a24154063002d3dee29717202145d03103?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2LkaNhCrNVmcYgXJeLVmsw","The Sound of Silence","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:6aimJxDJMApLmry2VSjsLT","The Graduate","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1968-01-21","https://i.scdn.co/image/ab67616d0000b273172b67ed85f8899d5695752e","1","1","185440","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6l8EbYRtQMgKOyc1gcDHF9","Bridge Over Troubled Water","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:0JwHz5SSvpYWuuCNbtYZoV","Bridge Over Troubled Water","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1970-01-26","https://i.scdn.co/image/ab67616d0000b273ba7fe7dd76cd4307e57dd75f","1","1","293120","https://p.scdn.co/mp3-preview/235629aa4e2ef4c3c8cc623b348b646d31c26412?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:7u5z9aFslubb9gBZOzSa1Y","Uncle John's Band - 2001 Remaster","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:3qzvxfhCWUYsJuVSOSv0AP","The Very Best of the Grateful Dead","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","2003-09-16","https://i.scdn.co/image/ab67616d0000b273aa6d9c3247dd7244683879fa","1","5","282773","https://p.scdn.co/mp3-preview/a9e83d5b8b0ea8d31930ae173fe5d9c12f04aa6b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:6dGnYIeXmHdcikdzNNDMm2","Here Comes The Sun - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:0ETFjACtuP2ADo6LFhL6HN","Abbey Road (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1969-09-26","https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25","1","7","185733","https://p.scdn.co/mp3-preview/6902e7da51d2f17e5369d57dadf8ce7d2a123f99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:78lRnpdXrfyzxTa4RxnuAt","When I'm Dead And Gone - Remastered","spotify:artist:5RYGq9WQK5OZZtOWFsz46y","McGuinness Flint","spotify:album:7cL0lYPH5ckDIGkGRXamAc","McGuinness Flint","spotify:artist:5RYGq9WQK5OZZtOWFsz46y","McGuinness Flint","2009-01-01","https://i.scdn.co/image/ab67616d0000b2733f66d617cc255f344f4d2e85","1","8","221786","https://p.scdn.co/mp3-preview/60a2260a72962f17fa9c872b8e26111538c41178?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4","Ooh La La","spotify:artist:3v4feUQnU3VEUqFrjmtekL","Faces","spotify:album:4eTVgxB6wm5eGvesA4cUN5","Ooh La La","spotify:artist:3v4feUQnU3VEUqFrjmtekL","Faces","1973","https://i.scdn.co/image/ab67616d0000b273416f18056ac5d7281d8a5878","1","10","214080","https://p.scdn.co/mp3-preview/2652374b71b4c7913481e345b9a5bb318ba3a67d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:2fqDuYbP9LsoiC1DiXDhWk","Don't Cross the River","spotify:artist:35U9lQaRWSQISxQAB94Meo, spotify:artist:0tcbedGX7n5UHrMhVsGmIU","America, George Martin","spotify:album:64sDz3NRE1xYuaIZWAyu4N","America's Greatest Hits - History","spotify:artist:35U9lQaRWSQISxQAB94Meo","America","1972","https://i.scdn.co/image/ab67616d0000b273bac677eb6cb459c692cc276e","1","5","149866","https://p.scdn.co/mp3-preview/7d20394643b4a9651540089c9cccea18aff25368?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:inathan007","2020-07-23T20:37:43Z"
"spotify:track:03VXrViYqJpdhuBEV0p0ak","Homeward Bound","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","spotify:album:5dqFVDJ9lPRBCqEzufd8sF","Parsley, Sage, Rosemary And Thyme","spotify:artist:70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel","1966-10-10","https://i.scdn.co/image/ab67616d0000b273853d690e64256548a2e6a73f","1","4","149613","","false","0","spotify:user:inathan007","2020-07-23T20:37:43Z"
