"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:261YEv3io53fZXTy44eAfo","Cryin'","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","2011-09-13","https://i.scdn.co/image/ab67616d0000b273a7af122cd50575f63a156586","2","3","307333","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:43:42Z"
"spotify:track:7FQxvYzo0651MnaFyslSdo","Amazing","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","2011-09-13","https://i.scdn.co/image/ab67616d0000b273a7af122cd50575f63a156586","2","4","355493","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:43:48Z"
"spotify:track:7y2DeUcCrNhGjPUlHpSFsj","Jaded","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","2011-09-13","https://i.scdn.co/image/ab67616d0000b273a7af122cd50575f63a156586","2","10","214066","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:43:56Z"
"spotify:track:3V4X5YSKlzRfeJlToVlYnA","Pink - The South Beach Mix","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:0YlgzYfI3a1OrGBBN0wWTG","The Essential Aerosmith","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","2011-09-13","https://i.scdn.co/image/ab67616d0000b273a7af122cd50575f63a156586","2","8","234400","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:44:02Z"
"spotify:track:4UJpOKDYSEx7TTtSMZPtTN","Dude (Looks Like A Lady)","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:2UBZIGJBrsnIsj0u39zdGX","Big Ones","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","1994-01-01","https://i.scdn.co/image/ab67616d0000b273dc3094a75a141c78ab184d95","1","5","264866","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:44:38Z"
"spotify:track:23eoPtyIs7xXlJ64FgOlHs","What Could Have Been Love","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:7jSBN49z43UO1QI48OJOqp","What Could Have Been Love","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","2012-08-28","https://i.scdn.co/image/ab67616d0000b2736c9e78cc72f8a52795e2bf72","1","1","224613","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:45:27Z"
"spotify:track:4QB2cdh2v5zeRD1khGF9A5","Fly Away From Here","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","spotify:album:6yRJAw8rbqn8dJVw1nxYWb","Just Push Play","spotify:artist:7Ey4PD4MYsKc5I2dolUwbH","Aerosmith","2001-03-05","https://i.scdn.co/image/ab67616d0000b2735a1317139c5482acf2b51f6f","1","4","301760","https://p.scdn.co/mp3-preview/c4d9b84c4ebfc52925f99cb3c0abea7c73152ceb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:45:36Z"
"spotify:track:3LTMnFa0hhwisyq6ILahyj","Sultans Of Swing","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:3QEcBcqPmefFWd5ZrLNuDX","Dire Straits (Remastered)","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1978-10-07","https://i.scdn.co/image/ab67616d0000b2734b0bf4cad684e0b9edc932ea","1","6","348624","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:46:08Z"
"spotify:track:4tyl9OMKMG8F2L0RUYQMH3","Walk Of Life","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:1NF8WUbdC632SIwixiWrLh","Brothers In Arms (Remastered)","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1985-05-13","https://i.scdn.co/image/ab67616d0000b27348cd811e6c34abd3ff00d15f","1","3","249960","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:46:11Z"
"spotify:track:4WfGrAJVC3A5xhUTja0gUG","Money For Nothing","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:1NF8WUbdC632SIwixiWrLh","Brothers In Arms (Remastered)","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1985-05-13","https://i.scdn.co/image/ab67616d0000b27348cd811e6c34abd3ff00d15f","1","2","510933","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:46:15Z"
"spotify:track:7EmSPZ9f1AiLR9eVHNSI62","Brothers In Arms","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:1NF8WUbdC632SIwixiWrLh","Brothers In Arms (Remastered)","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1985-05-13","https://i.scdn.co/image/ab67616d0000b27348cd811e6c34abd3ff00d15f","1","9","424000","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:46:19Z"
"spotify:track:2fF7mQOxo1SZuIMHTQgQD8","Romeo And Juliet","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:2thaV3YkqjK7f2AL8LC4xF","Making Movies (Remastered)","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1980-10-17","https://i.scdn.co/image/ab67616d0000b2731a759483c0e6da46115dfe90","1","2","360666","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:46:22Z"
"spotify:track:0h8pmQEibj5GUdMoaqrJnF","So Far Away - Full Version","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:1NF8WUbdC632SIwixiWrLh","Brothers In Arms (Remastered)","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1985-05-13","https://i.scdn.co/image/ab67616d0000b27348cd811e6c34abd3ff00d15f","1","1","308800","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:47:14Z"
"spotify:track:14XWXWv5FoCbFzLksawpEe","Riders on the Storm","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:7IKUTIc9UWuVngyGPtqNHS","L.A. Woman","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1971-04-19","https://i.scdn.co/image/ab67616d0000b27320783882533e669760741df2","1","10","434720","https://p.scdn.co/mp3-preview/e8389cbbf2abdaf5e1233ce56b59c46fda45a006?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:48:24Z"
"spotify:track:6ToM0uwxtPKo9CMpbPGYvM","Break on Through (To the Other Side)","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:1jWmEhn3ggaL6isoyLfwBn","The Doors","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-01-04","https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1","1","1","145866","https://p.scdn.co/mp3-preview/4fdee61a8f2f90287486bf655297506007a2eec4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:48:28Z"
"spotify:track:5uvosCdMlFdTXhoazkTI5R","Light My Fire","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:1jWmEhn3ggaL6isoyLfwBn","The Doors","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-01-04","https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1","1","6","429760","https://p.scdn.co/mp3-preview/2d7991467ffa18b525a86a17c7fb08955152dd62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:48:31Z"
"spotify:track:1Jmqubf9kGkWeYQXQKImL5","People Are Strange","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:6v5IVMmY1IvWtbfnQoiFSf","Strange Days","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-09-25","https://i.scdn.co/image/ab67616d0000b27386339e6cd71cc2a167451ee5","1","7","130173","https://p.scdn.co/mp3-preview/f63e989a2e7d5c11558f02698882857a51b56a91?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:48:35Z"
"spotify:track:3MFFDRC4wTN9JNGtzXsZlN","Love Her Madly","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:7IKUTIc9UWuVngyGPtqNHS","L.A. Woman","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1971-04-19","https://i.scdn.co/image/ab67616d0000b27320783882533e669760741df2","1","2","198466","https://p.scdn.co/mp3-preview/61ef5b3c16624ab2f08958652bfbab187173efd2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:48:40Z"
"spotify:track:1K7GUfbEtGjNifXHPG7k7B","Touch Me - 2017 Remaster","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:437coS14MKFBIjXNj3bRAC","The Singles (2017 Remaster)","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","2017-09-15","https://i.scdn.co/image/ab67616d0000b2730b03290cc000546090c5523b","1","13","194306","https://p.scdn.co/mp3-preview/2da2d15b48d0a30b0f9a2049f7c9c90788cbfdf8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:49:10Z"
"spotify:track:1lPXLd4Fg8TKFpUt5SZQWu","Roadhouse Blues - 2017 Remaster","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:437coS14MKFBIjXNj3bRAC","The Singles (2017 Remaster)","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","2017-09-15","https://i.scdn.co/image/ab67616d0000b2730b03290cc000546090c5523b","1","22","228840","https://p.scdn.co/mp3-preview/f2797421faf42fad87355e353bb990c727c61185?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:49:17Z"
"spotify:track:2KmEgiY8fQs0G6WNxtzQKr","Baba O'Riley","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:5tqJNAjU163MfKLIP6DtYu","Who's Next (Deluxe Edition)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1971-08-14","https://i.scdn.co/image/ab67616d0000b27397922197e10d2a8dcb40eacf","1","1","300400","","false","22","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:49:47Z"
"spotify:track:2X59ZxwE9x4pWnxsxKhr1E","Behind Blue Eyes","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:3ipneUq3vZhmTXOFZMoHkf","Who's Next (Remastered)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1971-08-14","https://i.scdn.co/image/ab67616d0000b2737b32fd29ab8b2def601ab80a","1","8","221693","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:49:50Z"
"spotify:track:6awTbDHgM907tGecNQYPaV","My Generation - Stereo Version","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:05XrdYLJKZgLnYUgWPyQ23","My Generation","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1965-12-03","https://i.scdn.co/image/ab67616d0000b2732a01d51f895da3eff483c49b","1","6","198706","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:49:54Z"
"spotify:track:3x2bXiU0o4WbsPkawXlfDA","Who Are You","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:6LRJF97hgXHj8uMLHyCDbh","Who Are You (Remastered)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1978-08-18","https://i.scdn.co/image/ab67616d0000b273693812c5802c5e5d8fc987da","1","9","378706","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:49:58Z"
"spotify:track:1zGk1kgAxCpg6PHjGuLe4J","Pinball Wizard","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:5V71sHQYacjPbHlLsLmk7i","Tommy (Remastered 2013 Super Deluxe Edition)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","1969-05-23","https://i.scdn.co/image/ab67616d0000b27330215bc346030f1766361326","1","13","180943","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:50:01Z"
"spotify:track:1CBkgRjOMlpvHzV8XgUgP2","Substitute - Single Version","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7EmlNBPuXIHxweCw608TOu","The Who Hits 50","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2014-01-01","https://i.scdn.co/image/ab67616d0000b273fca21acf8c620a46d7d62bca","1","5","228375","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:50:28Z"
"spotify:track:5veRQ02ImoSXzyr7LHUULW","The Seeker - Edit","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7EmlNBPuXIHxweCw608TOu","The Who Hits 50","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2014-01-01","https://i.scdn.co/image/ab67616d0000b273fca21acf8c620a46d7d62bca","1","12","192895","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:50:34Z"
"spotify:track:19JfaE7ZQPfaUa14EnzRWT","Happy Jack - Single Version / Mono Version","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7EmlNBPuXIHxweCw608TOu","The Who Hits 50","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2014-01-01","https://i.scdn.co/image/ab67616d0000b273fca21acf8c620a46d7d62bca","1","7","132330","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:50:48Z"
"spotify:track:159aP4vDHD5vaSMUWOTFB1","Won't Get Fooled Again - Single Edit","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7EmlNBPuXIHxweCw608TOu","The Who Hits 50","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2014-01-01","https://i.scdn.co/image/ab67616d0000b273fca21acf8c620a46d7d62bca","1","13","220015","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:51:07Z"
"spotify:track:0bjMLIx1q7bU6FhCqiDDDY","The Kids Are Alright - Mono Version","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7FM0R2wDKptx0uEMCboGTz","The Who Hits 50 (Deluxe Edition)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2014-01-01","https://i.scdn.co/image/ab67616d0000b273c2f6830786c1ae35e30f9e91","1","6","185946","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:51:19Z"
"spotify:track:4luLoTstBVTVZhK1w66qZT","You Better You Bet","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","spotify:album:7FM0R2wDKptx0uEMCboGTz","The Who Hits 50 (Deluxe Edition)","spotify:artist:67ea9eGLXYMsO2eYQRui3w","The Who","2014-01-01","https://i.scdn.co/image/ab67616d0000b273c2f6830786c1ae35e30f9e91","2","11","337057","","false","0","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T19:51:54Z"
"spotify:track:5qqabIl2vWzo9ApSC317sa","Wonderwall - Remastered","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:1VW1MFNstaJuygaoTPkdCk","(What's The Story) Morning Glory? [Remastered]","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1995-10-02","https://i.scdn.co/image/ab67616d0000b27385e5dcc05cc216a10f141480","1","3","258773","https://p.scdn.co/mp3-preview/d012e536916c927bd6c8ced0dae75ee3b7715983?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:42:38Z"
"spotify:track:0UvCh63URrLFcPkKt99hHd","Don't Look Back in Anger - Remastered","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:1VW1MFNstaJuygaoTPkdCk","(What's The Story) Morning Glory? [Remastered]","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1995-10-02","https://i.scdn.co/image/ab67616d0000b27385e5dcc05cc216a10f141480","1","4","289560","https://p.scdn.co/mp3-preview/5b82274e20e152fa933b2ce8db18aa5120e0bd1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:42:43Z"
"spotify:track:2gANywSFYF58YFMPdDSAjC","Stand by Me","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:5WsCU95SaumguegxnC87TV","Be Here Now","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1997-08-21","https://i.scdn.co/image/ab67616d0000b273ecaed060a7fd28be92069778","1","4","356600","https://p.scdn.co/mp3-preview/c65ac84e70d27c651112226518252ce645d993aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:42:47Z"
"spotify:track:1wo3UYTeizJHkwYIuLuBPF","Champagne Supernova - Remastered","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:1VW1MFNstaJuygaoTPkdCk","(What's The Story) Morning Glory? [Remastered]","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1995-10-02","https://i.scdn.co/image/ab67616d0000b27385e5dcc05cc216a10f141480","1","12","451320","https://p.scdn.co/mp3-preview/8462f05f71feab5933d8f25093afd1001564e2fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:42:51Z"
"spotify:track:0nOF9ewQlwzVU0qKPR2DTq","Live Forever - Remastered","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:50xG9YujTzMGaLHfJTskBy","Definitely Maybe (Remastered)","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1994-08-29","https://i.scdn.co/image/ab67616d0000b273580abb98fc826cfe362a65cb","1","3","276666","https://p.scdn.co/mp3-preview/5f1b85da3d4fda262e2f4796bf776dd1a48f8892?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:42:54Z"
"spotify:track:57qnBN8Ktxr0EadSbF8pYH","Supersonic","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:7odHkNOrZmR0YqNWQ3acEm","Time Flies...1994-2009","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","2010-06-14","https://i.scdn.co/image/ab67616d0000b27324865fba42984f62aaa53d21","1","1","284746","https://p.scdn.co/mp3-preview/b61890bddb895a87e8fffd7457733b7d7595f5be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:44:49Z"
"spotify:track:2aTv5QNI5MHosWOeySTUGr","All Around the World","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:7odHkNOrZmR0YqNWQ3acEm","Time Flies...1994-2009","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","2010-06-14","https://i.scdn.co/image/ab67616d0000b27324865fba42984f62aaa53d21","1","13","581066","https://p.scdn.co/mp3-preview/00827690abdbe49ba44c7e6a12531803f98937b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:44:57Z"
"spotify:track:2NlxUC1LiVMjswincnqsdd","Whatever","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:7odHkNOrZmR0YqNWQ3acEm","Time Flies...1994-2009","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","2010-06-14","https://i.scdn.co/image/ab67616d0000b27324865fba42984f62aaa53d21","1","24","380186","https://p.scdn.co/mp3-preview/14960837f27c66138f2c3b791b4885aa5ad637db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:45:06Z"
"spotify:track:3MCuDi4gQrf7Xms8lTpTAx","Don't Go Away","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:5WsCU95SaumguegxnC87TV","Be Here Now","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1997-08-21","https://i.scdn.co/image/ab67616d0000b273ecaed060a7fd28be92069778","1","8","288600","https://p.scdn.co/mp3-preview/377be09f772382faa4abd992e463a906372f2393?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:46:35Z"
"spotify:track:7EeyAZiyUEPFr8eBzG2BrT","Sunday Morning Call","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:6F2iD5c7Aca3E0wmmPhgax","Standing On The Shoulder Of Giants","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","2000-02-28","https://i.scdn.co/image/ab67616d0000b273ce2be7cd7f7d3b3280faae02","1","8","312640","https://p.scdn.co/mp3-preview/bfbb2536ae4c188ad59ad152e805a723c01e0f5c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:47:36Z"
"spotify:track:5CQ30WqJwcep0pYcV4AMNc","Stairway to Heaven - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:44Ig8dzqOkvkGDzaUof9lK","Led Zeppelin IV (Deluxe Edition)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1971-11-08","https://i.scdn.co/image/ab67616d0000b273c8a11e48c91a982d086afc69","1","4","482830","https://p.scdn.co/mp3-preview/8226164717312bc411f8635580562d67e191a754?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:49:07Z"
"spotify:track:78lgmZwycJ3nzsdgmPPGNx","Immigrant Song - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:6P5QHz4XtxOmS5EuiGIPut","Led Zeppelin III (Remaster)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1970","https://i.scdn.co/image/ab67616d0000b27390a50cfe99a4c19ff3cbfbdb","1","1","146250","https://p.scdn.co/mp3-preview/8455599677a13017978dcd3f4b210937f0a16bcb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:49:10Z"
"spotify:track:0hCB0YR03f6AmQaHbwWDe8","Whole Lotta Love - 1990 Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:70lQYZtypdCALtFVlQAcvx","Led Zeppelin II (1994 Remaster)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1969-10-22","https://i.scdn.co/image/ab67616d0000b273fc4f17340773c6c3579fea0d","1","1","333893","https://p.scdn.co/mp3-preview/ce11b19a4d2de9976d7626df0717d0073863909c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:49:14Z"
"spotify:track:7HQrFPtLEpgTJaEVujH8OO","Rock and Roll - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:4wExFfncaUIqSgoxnqa3Eh","Mothership (Remastered)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","2007","https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569","1","10","220880","https://p.scdn.co/mp3-preview/9f910a9623617ea0b24e45c9b78f43e6f5087348?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:50:16Z"
"spotify:track:3nsUVlntPIksDvhHdZZhiu","Black Dog - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:4wExFfncaUIqSgoxnqa3Eh","Mothership (Remastered)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","2007","https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569","1","11","295506","https://p.scdn.co/mp3-preview/f99e011fd3d32b940b537a6d955bcd688ada9480?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:50:20Z"
"spotify:track:5iNr7y6iWNkwVvVeOXSLT5","D'yer Mak'er - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:4wExFfncaUIqSgoxnqa3Eh","Mothership (Remastered)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","2007","https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569","2","3","262760","https://p.scdn.co/mp3-preview/eb69df5a32c97682f89608387c8effd69c0d8ab5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:50:26Z"
"spotify:track:5v2vkoTamoisazJFanHJjk","Kashmir - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:4wExFfncaUIqSgoxnqa3Eh","Mothership (Remastered)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","2007","https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569","2","7","517120","https://p.scdn.co/mp3-preview/349a3d3f28c1480b100746b7472b606fda420dfd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:50:33Z"
"spotify:track:5UdShl12E6eHEgS8lQ1bPr","All My Love - Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:4wExFfncaUIqSgoxnqa3Eh","Mothership (Remastered)","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","2007","https://i.scdn.co/image/ab67616d0000b27322f1b6c28ce5735646b2e569","2","11","355893","https://p.scdn.co/mp3-preview/1a9fccf0e7b009ba9c2c0231e33b04d8d8addd18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:22nmtzajeil4ibztdbjksgfra","2018-02-24T21:50:39Z"
